"SPECIES","AREA_COMBO","SURVEY_YEAR","AREA","N_STATIONS","N_POS_CATCH","AREA_CPUE","BOOT_AREA_CPUE","BOOT_BIAS","BOOT_SD","BOOT_LCI","BOOT_UCI","AKFIN_LOAD_DATE"
"Spiny dogfish","NMFS management area",2010,"AI",89,6,0.0004219873964300118,0.0004161833591424233,-0.000005804037287588477,0.00017255384011336487,0.00014228657557097176,0.000914863601151794,21-JUL-22
"Spiny dogfish","NMFS management area",2010,"CAN",170,168,0.13091501938136493,0.1308675785925776,-0.00004744078878732294,0.01126728521692394,0.1092271214185778,0.15471156605244027,21-JUL-22
"Spiny dogfish","NMFS management area",2010,"CGOA",383,214,0.04990893297666043,0.04977408255655333,-0.00013485042010710768,0.00480834646027443,0.04150474062755457,0.06013870064119337,21-JUL-22
"Spiny dogfish","NMFS management area",2010,"EGOA",186,166,0.18288530459252436,0.18263498658194105,-0.0002503180105833114,0.01344379562405563,0.1579216709259701,0.21051987257839017,21-JUL-22
"Spiny dogfish","NMFS management area",2010,"WC",83,40,0.03005826361665558,0.02997754944365318,-0.00008071417300239969,0.00780151682919698,0.01826552795892361,0.05182736633231597,21-JUL-22
"Spiny dogfish","NMFS management area",2010,"WGOA",120,21,0.00126552815019644,0.00126243074161208,-0.00000309740858435892,0.0002786030135787836,0.0007940143349233077,0.00195427513018831,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"AI",88,4,0.000382274126180159,0.0003796984030417766,-0.0000025757231383824485,0.0001831265553231839,0.00009552349114469678,0.0008944036626030845,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"CAN",170,165,0.12975901085364816,0.12976326273059258,0.000004251876944416644,0.01065148068466169,0.11022611748047367,0.15224718000588552,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"CGOA",383,164,0.02615402444749383,0.02616922096942735,0.00001519652193352622,0.00291303631077788,0.0213231171752986,0.03322996497021132,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"EGOA",185,157,0.11405722990266497,0.11414055206258736,0.00008332215992240544,0.00944703090974552,0.0960856818547394,0.13385161474673787,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"INSIDE",67,36,0.01994276264241916,0.01992282931872423,-0.000019933323694935196,0.00359915130939244,0.0140476957012448,0.02844879515553925,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"WC",134,63,0.0573422437534106,0.05742646620039229,0.00008422244698169656,0.01000843865710345,0.03998203155466347,0.08003029854619194,21-JUL-22
"Spiny dogfish","NMFS management area",2011,"WGOA",125,10,0.0006674718489678903,0.0006684325095853471,0.000000960660617456725,0.0002088985278546876,0.00033107252536501784,0.00118271267101738,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"AI",94,3,0.0004035508836350823,0.0004039356952290245,0.00000038481159394219977,0.00023483800601243503,0.000133789324394667,0.00107974956381591,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"BS",127,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"CAN",168,164,0.09450905266321089,0.09435935023867294,-0.00014970242453794802,0.0083998423783993,0.07922790122160495,0.1121511303493693,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"CGOA",387,134,0.02838327224527286,0.02835563730099122,-0.000027634944281641063,0.00324000830697406,0.02291209378672691,0.03566667369878288,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"EGOA",188,165,0.16762715351227425,0.1676910042059675,0.00006385069369324592,0.0128504915657953,0.1436924962555638,0.19465654903827864,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"INSIDE",67,22,0.02395944426071256,0.0238607791942687,-0.0000986650664438586,0.00599172416059018,0.0139698005886216,0.03804608912447899,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"WC",94,40,0.03986519564037761,0.0395575014475374,-0.0003076941928402063,0.01023695091226069,0.02512283025670791,0.07057018408787395,21-JUL-22
"Spiny dogfish","NMFS management area",2012,"WGOA",125,10,0.00110660904934952,0.00111020582513591,0.00000359677578639782,0.00035411349172933236,0.0005035424687049135,0.00191380910108515,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"AI",91,8,0.0007356838956213901,0.0007335091204968832,-0.000002174775124506867,0.000251004778268331,0.00036653989123340894,0.0013804546521958,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"BS",125,1,0.0000677577086250606,0.00006847111593013146,0.0000007134073050708606,0.00006953916067019889,0,0.00033978139283104286,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"CAN",169,153,0.1049043287001102,0.10513246540609668,0.0002281367059864814,0.00921488344445359,0.08807442826302568,0.12389363932811548,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"CGOA",381,134,0.01427128665534354,0.01426687245568863,-0.000004414199654901446,0.0021211957915677,0.01090405949882409,0.01927209640243177,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"EGOA",185,153,0.08823761076971758,0.08810124596436374,-0.0001363648053538391,0.00917361687632184,0.07244003732983154,0.10829673301913556,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"INSIDE",67,38,0.03194199895744067,0.03168083517895872,-0.00026116377848195427,0.00705513653999047,0.02112839222316625,0.05065707778815719,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"WC",118,48,0.03790719523824448,0.0381882232803455,0.0002810280421010128,0.00818526036845102,0.02339922452454964,0.05607731071001833,21-JUL-22
"Spiny dogfish","NMFS management area",2013,"WGOA",126,14,0.00119874007395669,0.00120848067310389,0.000009740599147197836,0.0003524891284717023,0.0006662143917675945,0.0021995807911837,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"AI",101,3,0.0002848948413862103,0.00029302209889895737,0.000008127257512747046,0.00017500414131725394,0.0000704217638203701,0.0008578530327907975,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"BS",173,2,0.00008377845213305408,0.0000850987167445189,0.000001320264611464814,0.000059967406326152856,0,0.00029316422700463736,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"CAN",168,164,0.07710501823025624,0.07736151551168904,0.00025649728143280204,0.00706835153637786,0.06355841266824595,0.09133629193747174,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"CGOA",383,152,0.02357188517888657,0.02365244105012086,0.00008055587123429603,0.00271588454740281,0.01892186004241482,0.02988717996869739,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"EGOA",182,151,0.07890393601799463,0.07909288347686648,0.00018894745887185205,0.00761210102930777,0.06538150705349388,0.0950591883023118,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"INSIDE",69,29,0.01496055929241294,0.01487802519040154,-0.00008253410201140496,0.00379024051357353,0.00913965316741293,0.02577538792432907,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"WC",170,65,0.03139375063046559,0.03130618037469097,-0.00008757025577461885,0.00588673619410301,0.02221971862304486,0.04531799145504073,21-JUL-22
"Spiny dogfish","NMFS management area",2014,"WGOA",130,13,0.0009397891598882856,0.0009317405433192504,-0.000008048616569034952,0.000289713763193277,0.0005498099453960148,0.00184504719846873,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"AI",91,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"BS",127,2,0.00011961969420038624,0.00011854298716511746,-0.0000010767070352687663,0.00008654709277627448,0,0.0004249981977016659,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"CAN",168,162,0.05557637280283417,0.05555127187819178,-0.00002510092464239055,0.00513772110550422,0.04727578974066612,0.06778515768473103,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"CGOA",385,164,0.06661524628471281,0.06654741444696825,-0.00006783183774455859,0.00663624318942248,0.05428471806234742,0.0802175409032193,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"EGOA",176,137,0.06747526100326172,0.067659312929852,0.00018405192659028125,0.00877280920519126,0.0525528858366387,0.0874743447085537,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"INSIDE",63,37,0.01787825995169239,0.01790273590093938,0.00002447594924699301,0.0054918613070817,0.00998302715644088,0.03404327525340908,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"WC",104,62,0.04071341683422083,0.04119791364140748,0.0004844968071866518,0.00842425162351334,0.02708318306079127,0.06144453255223858,21-JUL-22
"Spiny dogfish","NMFS management area",2015,"WGOA",123,11,0.0007577235956026426,0.0007666896547778827,0.000008966059175240129,0.00022675258340901455,0.0004078042556466988,0.00134185687930522,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"AI",83,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"BS",207,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"CAN",169,162,0.05522845603620262,0.05533343657997917,0.00010498054377654914,0.0070898512124102,0.04345706696639627,0.07204867589531844,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"CGOA",384,169,0.05935493485021208,0.05921799464010652,-0.00013694021010556695,0.0064920455580508,0.0477534398518837,0.07387432990881337,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"EGOA",183,142,0.1184264433442764,0.11820975628438804,-0.00021668705988836523,0.01276385080365701,0.09594602358147936,0.14689760548855005,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"INSIDE",68,24,0.02036593155323536,0.02047388582999257,0.00010795427675721128,0.00572018406931367,0.01171835364496117,0.03536064181803623,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"WC",103,35,0.03552916752735766,0.03576929408182872,0.00024012655447105957,0.00787802936304538,0.02249204136809842,0.0541786317774155,21-JUL-22
"Spiny dogfish","NMFS management area",2016,"WGOA",126,5,0.00033283086629306473,0.0003350366597942815,0.000002205793501216743,0.0001453191912008436,0.00013282503778163968,0.0007306210887926582,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"AI",198,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"BS",126,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"CAN",168,158,0.08762145801241683,0.0877686853773362,0.00014722736491937227,0.00970527655423348,0.07071520196087995,0.10794852190949812,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"CGOA",389,219,0.09882311974200318,0.0986856076598542,-0.00013751208214897448,0.00739440742703169,0.08527823377867647,0.11453121969269783,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"EGOA",185,154,0.1450146887698219,0.1450461753257053,0.00003148655588339211,0.01197137157651647,0.12315899393627996,0.17103996644308225,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"INSIDE",67,18,0.02519238415838347,0.0253165922776155,0.0001242081192320242,0.00740962515339844,0.01347562346420845,0.04363759515095104,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"WC",186,60,0.03236764014425639,0.03230432059152681,-0.0000633195527295835,0.00617837751693453,0.02124894225949612,0.04591257916055482,21-JUL-22
"Spiny dogfish","NMFS management area",2017,"WGOA",123,6,0.0005723547901616211,0.000567212904407888,-0.00000514188575373312,0.00024091223939199405,0.0002451142146519043,0.00130497830327287,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"AI",95,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"BS",128,1,0.00005177159372256353,0.00005331770118710129,0.0000015461074645377654,0.00005129580794122515,0,0.00035899936051260293,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"CAN",301,286,0.10741756716606032,0.10774642961974318,0.0003288624536828544,0.00667822293012386,0.09536537138914249,0.1211133814667481,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"CGOA",380,192,0.05747096602106164,0.0574482521847233,-0.00002271383633834639,0.00505898117049632,0.04786627954192853,0.06789720669659097,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"EGOA",183,152,0.09172318807756294,0.09184599390346064,0.00012280582589771494,0.01092779771626836,0.07246025167309432,0.1160215548594162,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"INSIDE",96,38,0.01915391350726223,0.01913295091745729,-0.000020962589804940368,0.00508294242833221,0.01174465120752967,0.0340545836466083,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"WC",116,56,0.06367300938677337,0.06346113346069854,-0.0002118759260748282,0.01164804123294508,0.04442418339052081,0.09085984089886552,21-JUL-22
"Spiny dogfish","NMFS management area",2018,"WGOA",123,11,0.0007579353337904896,0.0007530487357690834,-0.000004886598021406111,0.00023564065862718365,0.0004084807600928067,0.00145532798838522,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"AI",94,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"BS",127,1,0.00005257997863232609,0.00005316839100919862,0.000000588412376872533,0.00005268048424617862,0,0.00031422658929472686,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"CAN",164,155,0.06373756658036282,0.06369780791650004,-0.00003975866386278504,0.00524195317067022,0.05407503900929478,0.0741627225471454,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"CGOA",431,226,0.06641868390099584,0.0665068584273727,0.00008817452637685519,0.00604232361344534,0.0548700828043028,0.07847428222273807,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"EGOA",213,188,0.1770401667655071,0.17735051845400296,0.0003103516884958579,0.01219150191466716,0.15408651484426664,0.20171406444971468,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"WC",104,49,0.03640606878980216,0.03649268468225775,0.00008661589245559376,0.00923153488250716,0.02219443802015807,0.06047916006025634,21-JUL-22
"Spiny dogfish","NMFS management area",2019,"WGOA",155,11,0.0006527949186223825,0.0006493391482973311,-0.000003455770325051441,0.0002165657117062954,0.00032850495027184686,0.00126269557730409,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",1998,"CAN",130,114,0.1268285881673384,0.12673828579272944,-0.00009030237460894151,0.01199043228921564,0.10477396484003838,0.1515180097300424,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",1998,"GOA",772,434,0.07389681246648834,0.07386837643945413,-0.000028436027034214884,0.00545146672754899,0.06383767472047816,0.08543930974655602,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",1999,"BSAI",99,4,0.0002901520508813539,0.0002862807695612505,-0.000003871281320103406,0.00014464232926885163,0.0000733377885604699,0.0007245381994626352,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",1999,"GOA",771,294,0.03405529851580136,0.03414017082704208,0.00008487231124072736,0.00331192791298607,0.02822249989822115,0.04156064399095606,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",1999,"WC",84,36,0.04706018935833133,0.04678627477095391,-0.0002739145873774246,0.01293693487006863,0.02741578880742313,0.08030348577316863,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2000,"BSAI",193,2,0.00007680536433166712,0.00007966847239958973,0.0000028631080679226013,0.00005439846119404767,0,0.00026935412752475136,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2000,"CAN",129,114,0.10884724705807038,0.10863371700956773,-0.00021353004850264976,0.01058635656398347,0.08979073950006201,0.13246893103063398,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2001,"BSAI",194,4,0.00020865449107751525,0.00021140727321697649,0.000002752782139461233,0.00010331871354847404,0.00005185629767701104,0.00047968723886915223,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2001,"CAN",170,151,0.13251829479720403,0.1325172862892501,-0.000001008507953925708,0.00962473875942102,0.11432337219283518,0.1531858804388856,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2001,"GOA",749,375,0.08191492166742695,0.08196535222600819,0.0000504305585812409,0.00533664099315359,0.07238438790891823,0.092784538075285,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2002,"BSAI",196,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2002,"CAN",171,149,0.10304041474685235,0.10285287836247547,-0.00018753638437689343,0.0077423701289841,0.09036313679320804,0.12107524503096571,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2002,"GOA",758,292,0.0481475122653482,0.0480744539602812,-0.00007305830506700028,0.00419637696208221,0.04045748918767578,0.0570238995036524,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2002,"WC",84,19,0.03032907508270087,0.03043651191265871,0.00010743682995784444,0.01011514827510291,0.01467974306699673,0.05555474342518062,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2003,"BSAI",196,0,0,0,0,0,0,0,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2003,"GOA",761,413,0.10406063223431752,0.10425079522070976,0.0001901629863922533,0.0060419036765877,0.09146135839481254,0.11612799518972998,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2003,"WC",84,32,0.03407950284452398,0.03414914147365137,0.00006963862912738594,0.00781591730090812,0.02052952037055432,0.05250399459041766,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2004,"BSAI",191,6,0.00015757461210248066,0.0001552707174069263,-0.000002303894695554373,0.00007294439183897306,0.00005246910374731958,0.00037563713092890987,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2004,"GOA",748,327,0.0851158788214492,0.08509164395296413,-0.000024234868485073505,0.00646215338748942,0.07429088381066744,0.10052703587411307,21-JUL-22
"Spiny dogfish","FMP (with Inside waters)",2004,"WC",83,25,0.02232413316990011,0.02218881058636249,-0.00013532258353762122,0.00660842115309574,0.01138276014035036,0.03798635113042318,21-JUL-22
